Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
Emp2000,Charlie,Miller,25.0,Hr-Nevada,Pending,6/10/2024,52615.44,Charlie.Miller@Example.Com,-8460191343,Average,True
Emp2001,Eva,Davis,30.0,Devops-Illinois,Inactive,4/18/2020,82547.26,Eva.Davis@Example.Com,-3899827801,Average,False
Emp2002,Bob,Smith,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,Bob.Smith@Example.Com,-586950731,Good,True
Emp2003,Frank,Smith,35.0,Hr-California,Pending,2/15/2023,115229.12,Frank.Smith@Example.Com,-1464493698,Excellent,True
Emp2004,Grace,Smith,25.0,Devops-Illinois,Pending,6/15/2023,60687.63,Grace.Smith@Example.Com,-9516793349,Excellent,False
Emp2005,Frank,Jones,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,Frank.Jones@Example.Com,-5573857367,Good,True
Emp2006,Grace,Brown,32.48454882571075,Hr-Illinois,Inactive,10/25/2023,77821.79,Grace.Brown@Example.Com,-119236036,Average,False
Emp2007,Charlie,Jones,35.0,Devops-Texas,Active,7/14/2022,69146.95,Charlie.Jones@Example.Com,-6811872332,Poor,False
Emp2008,Grace,Brown,35.0,Admin-Nevada,Inactive,3/12/2022,90224.82,Grace.Brown@Example.Com,-5104096148,Good,True
Emp2009,David,Garcia,32.48454882571075,Finance-Illinois,Pending,6/11/2024,62603.98,David.Garcia@Example.Com,-7315391148,Poor,False
Emp2010,Bob,Jones,35.0,Sales-Nevada,Active,6/10/2024,71148.27,Bob.Jones@Example.Com,-8307482072,Average,False
Emp2011,David,Jones,40.0,Admin-California,Inactive,9/21/2022,52031.74,David.Jones@Example.Com,-6511893939,Excellent,True
Emp2012,Grace,Miller,35.0,Devops-Florida,Inactive,4/15/2023,85155.05639558233,Grace.Miller@Example.Com,-6557820189,Average,False
Emp2013,Eva,Williams,32.48454882571075,Hr-Illinois,Pending,2/6/2020,116680.63,Eva.Williams@Example.Com,-4322302332,Good,False
Emp2014,Grace,Jones,30.0,Finance-Nevada,Pending,5/16/2021,51990.98,Grace.Jones@Example.Com,-2470739200,Excellent,True
Emp2015,David,Miller,30.0,Hr-California,Active,8/19/2023,85155.05639558233,David.Miller@Example.Com,-3546212759,Good,True
Emp2016,David,Johnson,30.0,Cloud Tech-Texas,Inactive,11/7/2021,100215.06,David.Johnson@Example.Com,-2508261122,Good,True
Emp2017,Charlie,Williams,40.0,Finance-New York,Active,10/4/2023,114587.11,Charlie.Williams@Example.Com,-1261632487,Average,False
Emp2018,Alice,Garcia,30.0,Hr-Florida,Inactive,12/16/2024,71318.79,Alice.Garcia@Example.Com,-8995729892,Good,True
Emp2019,Heidi,Jones,30.0,Devops-Illinois,Pending,2/22/2021,77764.24,Heidi.Jones@Example.Com,-7629745492,Average,False
